check_id,engine,category,priority,title,scope,cost,pass,source,min_version,max_version,run_on,requires,platform_skip,platform_priority,fix_effort,fix_risk,condition,thresholds,reads,ref,docs_url,status,since,superseded_by,threshold_changed
MY-MEM-012,"mysql,mariadb",MEM,150,innodb_flush_method not O_DIRECT on Linux,setting,0,fast,sql,,,any,,,,M,low,innodb_flush_method not O_DIRECT on Linux with a pool >= 4 GB.,large_pool_bytes=4294967296,"@dbt_v_innodb_flush_method, @@GLOBAL.version_compile_os, @@GLOBAL.innodb_buffer_pool_size",reference/checks-mysql.md#my-mem-012,https://dev.mysql.com/doc/refman/8.4/en/innodb-parameters.html#sysvar_innodb_flush_method,active,0.1.0,,
MY-QRY-002,"mysql,mariadb",QRY,150,Statement digest instrumentation incomplete,setting,0,fast,sql,,,any,SELECT ON performance_schema.*,,,S,low,"statements_digest consumer disabled, or digests lost > 0.",,"performance_schema.setup_consumers (statements_digest), @dbt_s_performance_schema_digest_lost, @dbt_v_performance_schema_digests_size",reference/checks-mysql.md#my-qry-002,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-digests.html,active,0.1.0,,
MY-QRY-011,"mysql,mariadb",QRY,150,Statements failing or warning frequently,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,"A digest errors on >= 5% of >= 1,000 executions.",error_ratio=0.05;min_executions=1000,"performance_schema.events_statements_summary_by_digest (SUM_ERRORS, SUM_WARNINGS)",reference/checks-mysql.md#my-qry-011,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-013,"mysql,mariadb",QRY,150,Sort merge passes high,cluster,0,fast,sql,,,any,,,,M,low,Sort_merge_passes >= 10/s.,merge_passes_per_second=10,"@dbt_s_sort_merge_passes, @@GLOBAL.sort_buffer_size",reference/checks-mysql.md#my-qry-013,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html#statvar_Sort_merge_passes,active,0.1.0,,
MY-QRY-014,"mysql,mariadb",QRY,150,Plan-hostile patterns in top statement digests,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,A top digest matches a plan-hostile text pattern.,top_digests=200;min_executions=100,performance_schema.events_statements_summary_by_digest (DIGEST_TEXT),reference/checks-mysql.md#my-qry-014,https://dev.mysql.com/doc/refman/8.4/en/select-optimization.html,active,0.1.0,,
MY-REL-007,"mysql,mariadb",REL,150,sys schema missing,cluster,0,fast,sql,,,any,,,,S,low,The sys schema has no views.,,information_schema.VIEWS in schema sys (via @dbt_sys_view_count),reference/checks-mysql.md#my-rel-007,https://dev.mysql.com/doc/refman/8.4/en/sys-schema.html,active,0.1.0,,
MY-REL-008,"mysql,mariadb",REL,150,Error log verbosity reduced,setting,0,fast,sql,,,any,,,,S,low,Error log verbosity is below its default.,min_verbosity=2,"@dbt_v_log_error_verbosity (MySQL 5.7+), @dbt_v_log_warnings (MariaDB)",reference/checks-mysql.md#my-rel-008,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_log_error_verbosity,active,0.1.0,,
MY-SCHEMA-009,"mysql,mariadb",SCHEMA,150,Very large table not partitioned,relation,1,fast,sql,,,any,,,,L,med,A single-partition table is >= 200 GB.,large_table_bytes=214748364800,"information_schema.TABLES, information_schema.PARTITIONS",reference/checks-mysql.md#my-schema-009,https://dev.mysql.com/doc/refman/8.4/en/partitioning.html,active,0.1.0,,
MY-SCHEMA-010,"mysql,mariadb",SCHEMA,150,"Table with more than 1,000 partitions",relation,1,fast,sql,,,any,,,,L,med,"A table has >= 1,000 partitions.",max_partitions=1000,information_schema.PARTITIONS,reference/checks-mysql.md#my-schema-010,https://dev.mysql.com/doc/refman/8.4/en/partitioning-limitations.html,active,0.1.0,,
MY-SCHEMA-011,"mysql,mariadb",SCHEMA,150,Triggers on high-write tables,relation,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,med,A table with >= 1 trigger has taken >= 1 M writes.,min_writes=1000000,"information_schema.TRIGGERS, sys.schema_table_statistics",reference/checks-mysql.md#my-schema-011,https://dev.mysql.com/doc/refman/8.4/en/triggers.html,active,0.1.0,,
MY-SCHEMA-014,"mysql,mariadb",SCHEMA,150,Character set or collation inconsistent within a schema,schema,1,fast,sql,,,any,,,,L,med,A schema contains more than one table collation.,,"information_schema.SCHEMATA, information_schema.TABLES, information_schema.COLUMNS",reference/checks-mysql.md#my-schema-014,https://dev.mysql.com/doc/refman/8.4/en/charset-collation-charset.html,active,0.1.0,,
MY-SEC-006,"mysql,mariadb",SEC,150,Deprecated or weak authentication plugins,role,0,fast,sql,,,any,SELECT ON mysql.*,,,M,med,"An account uses mysql_native_password, mysql_old_password or sha256_password.",,normalised account source @dbt_acct_src,reference/checks-mysql.md#my-sec-006,https://dev.mysql.com/doc/refman/8.4/en/pluggable-authentication.html,active,0.1.0,,
MY-SEC-011,"mysql,mariadb",SEC,150,No password validation policy,cluster,0,fast,sql,,,any,,,,M,med,No password validation plugin or component is active.,,"information_schema.PLUGINS, mysql.component (MySQL 8.0+)",reference/checks-mysql.md#my-sec-011,https://dev.mysql.com/doc/refman/8.4/en/validate-password.html,active,0.1.0,,
MY-SEC-012,"mysql,mariadb",SEC,150,Legacy test database or test grants present,schema,0,fast,sql,,,any,,,,S,low,The legacy test schema exists.,,"information_schema.SCHEMATA, information_schema.SCHEMA_PRIVILEGES",reference/checks-mysql.md#my-sec-012,https://dev.mysql.com/doc/refman/8.4/en/default-privileges.html,active,0.1.0,,
MY-WAL-003,"mysql,mariadb",WAL,150,Binary log cache spilling to disk,setting,0,fast,sql,,,any,,,,M,low,"Binlog cache disk-use ratio >= 1% with >= 10,000 uses.",spill_ratio=0.01;min_cache_uses=10000,"@dbt_s_binlog_cache_use, @dbt_s_binlog_cache_disk_use, @@GLOBAL.binlog_cache_size",reference/checks-mysql.md#my-wal-003,https://dev.mysql.com/doc/refman/8.4/en/replication-options-binary-log.html#sysvar_binlog_cache_size,active,0.1.0,,
MY-WAL-005,"mysql,mariadb",WAL,150,innodb_io_capacity at its rotational-disk default on solid-state storage,setting,0,fast,sql,,,any,interview,,,S,low,"io_capacity at defaults with baseline.storage declared as ssd, nvme or cloud.",io_capacity_default=200;io_capacity_max_default=2000,"@@GLOBAL.innodb_io_capacity, @@GLOBAL.innodb_io_capacity_max, @dbt_storage",reference/checks-mysql.md#my-wal-005,https://dev.mysql.com/doc/refman/8.4/en/innodb-configuring-io-capacity.html,active,0.1.0,,
MY-WAL-006,"mysql,mariadb",WAL,150,Buffer pool dirty page ratio high,cluster,0,fast,sql,,,any,,,,M,low,Dirty page ratio >= 75% at snapshot.,dirty_ratio=0.75,"@dbt_s_innodb_buffer_pool_pages_dirty, @dbt_s_innodb_buffer_pool_pages_total, @@GLOBAL.innodb_max_dirty_pages_pct",reference/checks-mysql.md#my-wal-006,https://dev.mysql.com/doc/refman/8.4/en/innodb-buffer-pool-flushing.html,active,0.1.0,,
MY-CFG-001,"mysql,mariadb",CFG,200,Non-default global variables,setting,0,inventory,sql,,,any,SELECT ON performance_schema.*,,,S,low,Always emitted; one row per non-default global variable.,,MySQL: performance_schema.variables_info joined to global_variables; MariaDB: information_schema.SYSTEM_VARIABLES (GLOBAL_VALUE vs DEFAULT_VALUE),reference/checks-mysql.md#my-cfg-001,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html,active,0.1.0,,
MY-CFG-003,"mysql,mariadb",CFG,200,Variables differing from the supplied baseline,setting,0,inventory,derived,,,any,,,,S,low,A supplied baseline differs from the running configuration.,,,reference/checks-mysql.md#my-cfg-003,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html,planned,0.1.0,,
MY-REL-009,"mysql,mariadb",REL,200,Buffer pool warm-up not configured (review),setting,0,inventory,sql,,,any,,,,S,low,Buffer pool dump-at-shutdown or load-at-startup is OFF.,,"@@GLOBAL.innodb_buffer_pool_dump_at_shutdown, @@GLOBAL.innodb_buffer_pool_load_at_startup, @@GLOBAL.innodb_buffer_pool_dump_pct",reference/checks-mysql.md#my-rel-009,https://dev.mysql.com/doc/refman/8.4/en/innodb-preload-buffer-pool.html,active,0.1.0,,
MY-REPL-012,"mysql,mariadb",REPL,200,server_id left at its default in a replicated topology,setting,0,inventory,sql,,,any,,,,S,low,server_id is 0 or 1 in a replicated topology.,,"@@GLOBAL.server_id, @dbt_v_server_uuid",reference/checks-mysql.md#my-repl-012,https://dev.mysql.com/doc/refman/8.4/en/replication-options.html#sysvar_server_id,active,0.1.0,,
MY-SCHEMA-012,"mysql,mariadb",SCHEMA,200,Legacy character sets and row formats (inventory),schema,1,inventory,sql,,,any,,,,L,med,Tables use a legacy character set or a pre-Barracuda row format.,,"information_schema.TABLES (TABLE_COLLATION, ROW_FORMAT)",reference/checks-mysql.md#my-schema-012,https://dev.mysql.com/doc/refman/8.4/en/charset-unicode-conversion.html,active,0.1.0,,
MY-SEC-014,"mysql,mariadb",SEC,200,Listening on all interfaces (review),setting,0,inventory,sql,,,any,,,,M,med,bind_address is unrestricted and skip_networking is OFF.,,"@@GLOBAL.bind_address, @@GLOBAL.port, @@GLOBAL.skip_networking",reference/checks-mysql.md#my-sec-014,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_bind_address,active,0.1.0,,
MY-SEC-015,"mysql,mariadb",SEC,200,No audit logging (review),cluster,0,inventory,sql,,,any,,,,M,low,No audit plugin or component is active.,,"information_schema.PLUGINS, mysql.component",reference/checks-mysql.md#my-sec-015,https://dev.mysql.com/doc/refman/8.4/en/audit-log.html,active,0.1.0,,
MY-SEC-007,"mysql,mariadb",SEC,230,Privileged accounts (review list),role,0,inventory,sql,,,any,SELECT ON mysql.*,,rds=230;aurora=230;cloudsql=230;azure=230,S,low,An account holds any global privilege that escapes its own scope.,,normalised account source @dbt_acct_src,reference/checks-mysql.md#my-sec-007,https://dev.mysql.com/doc/refman/8.4/en/privileges-provided.html,active,0.1.0,,
MY-QRY-004,"mysql,mariadb",QRY,240,Top 10 statements by total latency,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,S,low,Always emitted when digests are available.,top_n=10,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-004,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-005,"mysql,mariadb",QRY,240,Top 10 statements by average latency,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,S,low,Always emitted when digests are available.,top_n=10,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-005,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-006,"mysql,mariadb",QRY,240,Top 10 statements by rows examined per row sent,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,Rows examined per row sent >= 100 with >= 100 executions.,top_n=10,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-006,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-007,"mysql,mariadb",QRY,240,Top 10 statements creating disk temporary tables,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,Statements with disk temporary tables exist.,top_n=10,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-007,https://dev.mysql.com/doc/refman/8.4/en/internal-temporary-tables.html,active,0.1.0,,
MY-QRY-008,"mysql,mariadb",QRY,240,Top 10 statements with full table scans,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,Statements that executed with no index exist.,top_n=10,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-008,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-009,"mysql,mariadb",QRY,240,Top 10 statements by execution count,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,S,low,Always emitted when digests are available.,top_n=10,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-009,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-015,"mysql,mariadb",QRY,240,Status snapshot,cluster,0,inventory,sql,,,any,,,,S,low,Always emitted.,,the @dbt_s_* status bundle (01_session.sql §6),reference/checks-mysql.md#my-qry-015,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html,active,0.1.0,,
MY-CAP-004,"mysql,mariadb",CAP,250,Schema sizes,schema,1,inventory,sql,,,any,,,,S,low,Always emitted.,,information_schema.TABLES grouped by schema,reference/checks-mysql.md#my-cap-004,https://dev.mysql.com/doc/refman/8.4/en/information-schema-tables-table.html,active,0.1.0,,
MY-CAP-005,"mysql,mariadb",CAP,250,Largest 20 tables,relation,1,inventory,sql,,,any,,,,S,low,Always emitted.,top_n=20,information_schema.TABLES,reference/checks-mysql.md#my-cap-005,https://dev.mysql.com/doc/refman/8.4/en/information-schema-tables-table.html,active,0.1.0,,
MY-CAP-009,"mysql,mariadb",CAP,250,Growth since last snapshot,cluster,0,inventory,derived,,,any,,,,S,low,A previous snapshot exists to compare against.,,,reference/checks-mysql.md#my-cap-009,https://dev.mysql.com/doc/refman/8.4/en/information-schema-tables-table.html,planned,0.1.0,,
MY-INFO-001,"mysql,mariadb",INFO,250,Server identity,cluster,0,inventory,sql,,,any,,,,S,low,Always emitted.,,version and fork facts from 01_session.sql plus the universal settings,reference/checks-mysql.md#my-info-001,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html,active,0.1.0,,
MY-INFO-002,"mysql,mariadb",INFO,250,Host resources,host,0,inventory,os,,,any,os,,,S,low,Always emitted when host resources are supplied.,,,reference/checks-mysql.md#my-info-002,https://dev.mysql.com/doc/refman/8.4/en/optimizing-server.html,active,0.1.0,,
MY-INFO-003,"mysql,mariadb",INFO,250,Plugins and components,cluster,0,inventory,sql,,,any,,,,S,low,Always emitted.,,"information_schema.PLUGINS, mysql.component (MySQL 8.0+)",reference/checks-mysql.md#my-info-003,https://dev.mysql.com/doc/refman/8.4/en/information-schema-plugins-table.html,active,0.1.0,,
MY-INFO-004,"mysql,mariadb",INFO,250,Replication topology,cluster,0,inventory,sql,,,any,SELECT ON performance_schema.*,,,S,low,Always emitted.,,"the normalised replica status from 01_session.sql §6c, @dbt_binlog_dump_threads, semi-sync status, GTID variables",reference/checks-mysql.md#my-info-004,https://dev.mysql.com/doc/refman/8.4/en/replication.html,active,0.1.0,,
MY-INFO-005,"mysql,mariadb",INFO,250,Connection summary,cluster,0,inventory,sql,,,any,PROCESS,,,S,low,Always emitted.,,information_schema.PROCESSLIST,reference/checks-mysql.md#my-info-005,https://dev.mysql.com/doc/refman/8.4/en/information-schema-processlist-table.html,active,0.1.0,,
MY-INFO-006,"mysql,mariadb",INFO,250,InnoDB summary,cluster,0,inventory,sql,,,any,,,,S,low,Always emitted.,,"InnoDB settings (universal ones inline, fork-specific ones from the bundle), information_schema.TABLES for data size by engine",reference/checks-mysql.md#my-info-006,https://dev.mysql.com/doc/refman/8.4/en/innodb-parameters.html,active,0.1.0,,
MY-INFO-007,"mysql,mariadb",INFO,250,Object counts,cluster,1,inventory,sql,,,any,,,,S,low,Always emitted.,,"information_schema TABLES, VIEWS, ROUTINES, TRIGGERS, EVENTS, PARTITIONS, STATISTICS, TABLE_CONSTRAINTS",reference/checks-mysql.md#my-info-007,https://dev.mysql.com/doc/refman/8.4/en/information-schema.html,active,0.1.0,,
MY-INFO-008,"mysql,mariadb",INFO,250,Accounts summary,cluster,0,inventory,sql,,,any,SELECT ON mysql.*,,,S,low,Always emitted.,,normalised account source @dbt_acct_src (01_session.sql §6d),reference/checks-mysql.md#my-info-008,https://dev.mysql.com/doc/refman/8.4/en/grant-tables.html,active,0.1.0,,
MY-INFO-009,"mysql,mariadb",INFO,250,Statistics window,cluster,0,inventory,sql,,,any,,,,S,low,Always emitted.,,"@dbt_uptime_s, @dbt_counter_conf, performance_schema lost-instrument counters",reference/checks-mysql.md#my-info-009,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html#statvar_Uptime,active,0.1.0,,
